PC Time,Fix Type,Velocity,clock drift,X,drift_rate,clock bias,RTC,Temp,LCD_Temp,Sensor_Temp,CH1_SA,CH1,CH1_Elev,CH1_Azmth,CH2_SA,CH2,CH2_Elev,CH2_Azmth,CH3_SA,CH3,CH3_Elev,CH3_Azmth,CH4_SA,CH4,CH4_Elev,CH4_Azmth,CH5_SA,CH5,CH5_Elev,CH5_Azmth,CH6_SA,CH6,CH6_Elev,CH6_Azmth,CH7_SA,CH7,CH7_Elev,CH7_Azmth,CH8_SA,CH8,CH8_Elev,CH8_Azmth,CH9_SA,CH9,CH9_Elev,CH9_Azmth,CH10_SA,CH10,CH10_Elev,CH10_Azmth,CH11_SA,CH11,CH11_Elev,CH11_Azmth,CH12_SA,CH12,CH12_Elev,CH12_Azmth,vel_lon,vel_lat,vel_alt
05-22-2020  01:59:23,,0.000000,-0.095786,0.001399,0.004014,0.001965,0.000000,30,0,0,16,43.32,0,0,65,45.10,0,0,72,45.10,0,0,78,43.60,0,0,207,0.00,0,0,16,43.32,0,0,16,43.32,0,0,16,43.32,0,0,16,43.32,0,0,16,43.32,0,0,16,43.32,0,0,16,43.32,0,0,0.000,0.000,0.000
05-22-2020  01:59:24,,0.000000,-0.095291,0.008113,0.004141,0.001966,0.000000,30,0,0,16,43.20,0,0,65,45.00,0,0,72,44.90,0,0,78,43.40,0,0,207,0.00,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,0.000,0.000,0.000
05-22-2020  01:59:25,,0.000000,-0.095301,0.000160,0.003497,0.001966,0.000000,30,0,0,16,43.29,0,0,65,45.20,0,0,72,45.10,0,0,78,43.50,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:26,,0.000000,-0.095128,0.002818,0.003368,0.001967,0.000000,30,0,0,16,43.36,0,0,65,45.40,0,0,72,45.40,0,0,78,43.80,0,0,207,0.00,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,16,43.36,0,0,0.000,0.000,0.000
05-22-2020  01:59:27,,0.000000,-0.095155,0.002818,0.003368,0.001967,0.000000,30,0,0,16,43.16,0,0,65,45.40,0,0,72,45.40,0,0,78,43.80,0,0,207,0.00,0,0,16,43.16,0,0,16,43.16,0,0,16,43.16,0,0,16,43.16,0,0,16,43.16,0,0,16,43.16,0,0,16,43.16,0,0,0.000,0.000,0.000
05-22-2020  01:59:28,,0.000000,-0.095231,0.001674,0.003247,0.001968,0.000000,30,0,0,16,43.29,0,0,65,45.10,0,0,72,45.10,0,0,78,43.60,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:29,,0.000000,-0.095339,0.001771,0.003281,0.001968,0.000000,30,0,0,16,43.29,0,0,65,45.00,0,0,72,44.90,0,0,78,43.40,0,0,207,0.00,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,16,43.29,0,0,0.000,0.000,0.000
05-22-2020  01:59:30,,0.000000,-0.095725,0.006328,0.002842,0.001968,0.000000,30,0,0,16,43.26,0,0,65,45.20,0,0,72,45.10,0,0,78,43.50,0,0,207,0.00,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,16,43.26,0,0,0.000,0.000,0.000
05-22-2020  01:59:31,,0.000000,-0.094859,0.014180,0.003860,0.001969,0.000000,30,0,0,16,43.38,0,0,65,45.50,0,0,72,45.50,0,0,78,43.70,0,0,207,0.00,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,16,43.38,0,0,0.000,0.000,0.000
05-22-2020  01:59:32,,0.000000,-0.095264,0.006629,0.004376,0.001969,0.000000,30,0,0,16,43.20,0,0,65,45.50,0,0,72,45.50,0,0,78,43.80,0,0,207,0.00,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,16,43.20,0,0,0.000,0.000,0.000
