Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+004,-1.55128846437e+002
+8.21729128755e+004,-1.54896421335e+002
+8.36528265901e+004,-1.54876161135e+002
+8.51593931825e+004,-1.54916447487e+002
+8.66930926644e+004,-1.54930119277e+002
+8.82544136923e+004,-1.55176528858e+002
+8.98438537235e+004,-1.55078680700e+002
+9.14619191741e+004,-1.55055390726e+002
+9.31091255809e+004,-1.55068079080e+002
+9.47859977652e+004,-1.55083949268e+002
+9.64930700003e+004,-1.54947657634e+002
+9.82308861817e+004,-1.54884168321e+002
+1.00000000000e+005,-1.55074308269e+002
