Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+004,-1.48931144964e+002
+8.21729128755e+004,-1.48922239619e+002
+8.36528265901e+004,-1.49520135756e+002
+8.51593931825e+004,-1.48923694522e+002
+8.66930926644e+004,-1.48927004494e+002
+8.82544136923e+004,-1.49440386883e+002
+8.98438537235e+004,-1.49473474362e+002
+9.14619191741e+004,-1.49074458822e+002
+9.31091255809e+004,-1.49139188282e+002
+9.47859977652e+004,-1.49579361954e+002
+9.64930700003e+004,-1.48997534047e+002
+9.82308861817e+004,-1.49369586359e+002
+1.00000000000e+005,-1.49513276555e+002
