Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+004,-1.55026513680e+002
+8.21729128755e+004,-1.55226849352e+002
+8.36528265901e+004,-1.55247693882e+002
+8.51593931825e+004,-1.55064713620e+002
+8.66930926644e+004,-1.54840686473e+002
+8.82544136923e+004,-1.55025273797e+002
+8.98438537235e+004,-1.55040110325e+002
+9.14619191741e+004,-1.55302266182e+002
+9.31091255809e+004,-1.55260031635e+002
+9.47859977652e+004,-1.55032614273e+002
+9.64930700003e+004,-1.54967324638e+002
+9.82308861817e+004,-1.54959418197e+002
+1.00000000000e+005,-1.55001479866e+002
