Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.25212224722e+003,-1.43396621398e+002
+7.38273116442e+003,-1.42943380997e+002
+7.51569231572e+003,-1.42639032057e+002
+7.65104806427e+003,-1.43089499268e+002
+7.78884153618e+003,-1.42987341810e+002
+7.92911663423e+003,-1.43354104485e+002
+8.07191805189e+003,-1.44080571363e+002
+8.21729128755e+003,-1.43484584259e+002
+8.36528265901e+003,-1.43242558391e+002
+8.51593931825e+003,-1.42801923007e+002
+8.66930926644e+003,-1.41778148018e+002
+8.82544136923e+003,-1.43572317004e+002
+8.98438537235e+003,-1.43330754655e+002
+9.14619191741e+003,-1.43804685339e+002
+9.31091255809e+003,-1.42926117426e+002
+9.47859977652e+003,-1.42813512203e+002
+9.64930700003e+003,-1.43948880499e+002
+9.82308861817e+003,-1.43760608080e+002
+1.00000000000e+004,-1.43608519121e+002
+1.01800975118e+004,-1.44559625889e+002
+1.03634385350e+004,-1.43960477238e+002
+1.05500814844e+004,-1.43576383481e+002
+1.07400858268e+004,-1.43300215733e+002
+1.09335121002e+004,-1.44041199688e+002
+1.11304219327e+004,-1.44324688523e+002
+1.13308780622e+004,-1.43953978804e+002
+1.15349443568e+004,-1.42976528312e+002
+1.17426858345e+004,-1.43653166434e+002
+1.19541686846e+004,-1.43359376722e+002
+1.21694602882e+004,-1.42593619634e+002
+1.23886292399e+004,-1.43761222050e+002
+1.26117453700e+004,-1.43960623787e+002
+1.28388797661e+004,-1.43680452595e+002
+1.30701047961e+004,-1.43500527024e+002
+1.33054941314e+004,-1.43118071690e+002
+1.35451227700e+004,-1.43280930018e+002
+1.37890670608e+004,-1.43290639317e+002
+1.40374047276e+004,-1.42752815894e+002
+1.42902148939e+004,-1.42521321851e+002
+1.45475781085e+004,-1.42781547471e+002
+1.48095763705e+004,-1.43193121270e+002
+1.50762931560e+004,-1.43726799433e+002
+1.53478134445e+004,-1.43806165962e+002
+1.56242237458e+004,-1.43881738827e+002
+1.59056121278e+004,-1.44063824061e+002
+1.61920682446e+004,-1.43878869586e+002
+1.64836833648e+004,-1.44126364104e+002
+1.67805504007e+004,-1.44374166238e+002
+1.70827639381e+004,-1.43580383858e+002
+1.73904202661e+004,-1.43535745182e+002
+1.77036174080e+004,-1.43726601157e+002
+1.80224551525e+004,-1.43909345713e+002
+1.83470350855e+004,-1.44275934913e+002
+1.86774606222e+004,-1.44500708024e+002
+1.90138370407e+004,-1.44509156438e+002
+1.93562715148e+004,-1.44157737504e+002
+1.97048731486e+004,-1.43828144179e+002
+2.00597530110e+004,-1.44100686397e+002
+2.04210241715e+004,-1.43894535014e+002
+2.07888017356e+004,-1.44070710617e+002
+2.11632028822e+004,-1.44266879933e+002
+2.15443469003e+004,-1.44300865503e+002
+2.19323552273e+004,-1.44427251303e+002
+2.23273514878e+004,-1.44662244729e+002
+2.27294615326e+004,-1.44539855241e+002
+2.31388134792e+004,-1.44274282453e+002
+2.35555377526e+004,-1.44382757794e+002
+2.39797671264e+004,-1.44369570679e+002
+2.44116367658e+004,-1.44378320080e+002
+2.48512842698e+004,-1.44160138362e+002
+2.52988497160e+004,-1.44207966900e+002
+2.57544757045e+004,-1.44038605114e+002
+2.62183074038e+004,-1.44287023812e+002
+2.66904925965e+004,-1.44584301349e+002
+2.71711817270e+004,-1.43925407960e+002
+2.76605279492e+004,-1.43583995337e+002
+2.81586871751e+004,-1.43476543166e+002
+2.86658181246e+004,-1.43598719254e+002
+2.91820823764e+004,-1.44117512710e+002
+2.97076444190e+004,-1.44238971579e+002
+3.02426717031e+004,-1.43713766265e+002
+3.07873346955e+004,-1.43278060690e+002
+3.13418069329e+004,-1.43280679928e+002
+3.19062650773e+004,-1.43310589435e+002
+3.24808889724e+004,-1.44036866166e+002
+3.30658617009e+004,-1.43877920429e+002
+3.36613696427e+004,-1.43309576646e+002
+3.42676025343e+004,-1.43023061756e+002
+3.48847535295e+004,-1.42849968888e+002
+3.55130192606e+004,-1.43084810192e+002
+3.61525999011e+004,-1.43236552570e+002
+3.68036992298e+004,-1.43873371868e+002
+3.74665246955e+004,-1.44114118024e+002
+3.81412874828e+004,-1.44399177495e+002
+3.88282025801e+004,-1.44264688996e+002
+3.95274888473e+004,-1.44450576224e+002
+4.02393690862e+004,-1.44333007228e+002
+4.09640701111e+004,-1.44066776014e+002
+4.17018228212e+004,-1.44351198053e+002
+4.24528622739e+004,-1.44506089376e+002
+4.32174277604e+004,-1.43757013681e+002
+4.39957628810e+004,-1.43190915795e+002
+4.47881156235e+004,-1.43014253286e+002
+4.55947384417e+004,-1.43304757197e+002
+4.64158883361e+004,-1.43851139352e+002
+4.72518269359e+004,-1.43742624365e+002
+4.81028205818e+004,-1.43118144804e+002
+4.89691404115e+004,-1.43024411726e+002
+4.98510624459e+004,-1.43689647657e+002
+5.07488676766e+004,-1.43431396064e+002
+5.16628421561e+004,-1.43536350792e+002
+5.25932770886e+004,-1.43675109299e+002
+5.35404689227e+004,-1.44015660718e+002
+5.45047194461e+004,-1.44410037977e+002
+5.54863358815e+004,-1.44217268392e+002
+5.64856309846e+004,-1.44108133792e+002
+5.75029231439e+004,-1.44075390933e+002
+5.85385364818e+004,-1.44190677982e+002
+5.95928009583e+004,-1.43235956927e+002
+6.06660524757e+004,-1.42680411009e+002
+6.17586329859e+004,-1.43200905848e+002
+6.28708905992e+004,-1.43335830680e+002
+6.40031796953e+004,-1.43735786977e+002
+6.51558610364e+004,-1.43979297031e+002
+6.63293018816e+004,-1.44259097650e+002
+6.75238761044e+004,-1.44147957126e+002
+6.87399643118e+004,-1.42629610569e+002
+6.99779539652e+004,-1.41624974444e+002
+7.12382395042e+004,-1.42660331639e+002
+7.25212224722e+004,-1.44436259527e+002
+7.38273116442e+004,-1.44228502338e+002
