Offset Frequency (Hz),Phase Noise (dBc/Hz)
+8.07191805189e+004,-1.54646792300e+002
+8.21729128755e+004,-1.54789502547e+002
+8.36528265901e+004,-1.55083842320e+002
+8.51593931825e+004,-1.54828717545e+002
+8.66930926644e+004,-1.54813027262e+002
+8.82544136923e+004,-1.54848756031e+002
+8.98438537235e+004,-1.55094611581e+002
+9.14619191741e+004,-1.55174045607e+002
+9.31091255809e+004,-1.55158955781e+002
+9.47859977652e+004,-1.55012322632e+002
+9.64930700003e+004,-1.55154148990e+002
+9.82308861817e+004,-1.55034505574e+002
+1.00000000000e+005,-1.55040579891e+002
