Offset Frequency (Hz),Phase Noise (dBc/Hz)
+7.78884153618e+004,-1.43786350004e+002
+7.92911663423e+004,-1.43860936288e+002
+8.07191805189e+004,-1.43312938419e+002
+8.21729128755e+004,-1.43646071308e+002
+8.36528265901e+004,-1.43469329317e+002
+8.51593931825e+004,-1.43564937663e+002
+8.66930926644e+004,-1.43661225554e+002
+8.82544136923e+004,-1.44190102139e+002
+8.98438537235e+004,-1.44228887431e+002
+9.14619191741e+004,-1.44458493891e+002
+9.31091255809e+004,-1.44168038205e+002
+9.47859977652e+004,-1.44209014206e+002
+9.64930700003e+004,-1.44462979399e+002
+9.82308861817e+004,-1.44397090392e+002
+1.00000000000e+005,-1.44186126964e+002
